file_id,user_id,subforum_id,num_contexts,hate_binary,train_binary,text
30682994_3,574052,1348,1,False,False,"Christ 's sacrifice eliminated the need for any other sacrifice , and his covenant eliminated all others ."
30682994_4,574052,1348,1,False,False,There is no requirement of circumcision found in the NT .
30690957_1,577094,1362,0,False,False,My advice : print out a few good articles .
30690957_2,577094,1362,0,False,False,She 'll quickly see that the info is good and the `` hate '' non-existant .
30701151_1,575722,1362,0,False,False,This is a horrible idea .
30701151_2,575722,1362,0,False,False,Kids are very receptive to learning and teaching .
30701151_3,575722,1362,0,False,False,"If YOU do not teach your child morals , who will , the jew on the TV ?"
30701165_1,581886,1362,0,False,False,I went to Columbia .
30701165_2,581886,1362,0,False,False,I wanted to shoot myself when I was there .
30701165_3,581886,1362,0,True,True,"You 're worried about affirmative action and liberals , that 's your spot ."
30709708_1,582876,1362,0,False,False,I have always had the best results when I have teachers that are like me .
30709708_2,582876,1362,0,False,False,I have heard this from many different groups .
30709708_3,582876,1362,0,False,False,I prefer male teachers and my girlfriend says she likes female teachers .
30709708_4,582876,1362,0,False,False,The students who study arts tend to like bohemian teachers while I as a math student prefer more engineer type teachers .
30713750_1,576891,1362,0,False,False,"My son 's university has a `` College of Liberal Arts , '' ( CLA ) which awards B.A. degrees ."
30713750_2,576891,1362,0,False,False,"In one of the restrooms , someone has drawn an arrow on the wall , pointing towards the toilet paper , and written `` CLA degrees : take one . ''"
30713750_3,576891,1362,0,False,False,And that 's the truth .
30713750_4,576891,1362,0,False,False,A B.A. is virtually useless .
30713750_5,576891,1362,0,False,True,"Tens of thousands of people graduate with these worthless degrees , find out they 're unemployable in today 's bleak job market , then take on several tens of thousands in ( more ) student debt to get a law or business degree -- and find out things are n't much better ."
30713750_6,576891,1362,0,False,False,"Take a look at this blog , for example ."
30718953_1,578322,1362,0,False,False,Some graduate programs will cater to working professionals and will do the bulk of the classes on line with only one or two days per month actually on campus .
30718953_2,578322,1362,0,False,False,You have to check around to see what is avaialble in your area within your desired field of study .
30733649_1,572291,1354,0,True,True,The holocaust never existed except in the minds of the people who believed it .
30733649_2,572291,1354,1,True,True,Therefore everyone in this thread is a holocaust survivor .
30733649_3,572291,1354,1,False,False,Ha !
30742788_1,572333,1362,0,,False,What is it like to teach a negro ?
30742788_2,572333,1362,0,,False,"Imagine a steel cage battle royal match at Wrestlemania and multiply the carnage a 1,000,000 times and that is what you get ."
30743149_1,577351,1363,0,False,False,Your posting of this information is very useful !
30743149_2,577351,1363,0,False,True,"Most school age youth cannot access the main K K K site from their schools , but they can access Stormfront ."
30745591_1,577059,1354,0,False,False,"Not this again . As far as I 'm concerned , it 's just a photo of inmates burning clothes of typhus victims , not corpses ."
30760098_1,575552,1362,0,False,False,I'm taking my College funds and using them to start a self sufficient farm .
30760098_2,575552,1362,0,False,False,Though I might go to trade school to learn some basic carpentry skills .
30764994_1,576542,1362,0,False,False,It is the fault of the parents who do n't take an active role in their children 's education ( though I think most stupid kids have stupid parents ) and the fault of the schools who let illiterate kids go on to the next grade .
30767756_1,572648,1354,0,False,False,I remember when my fifth grade teacher told us this story it made me feel special because I was the only blond kid in class .
30767756_2,572648,1354,0,False,False,"Green eyes , though ."
30767756_3,572648,1354,3,True,True,I guess I would be destined for the gas chambers .
30771611_1,572847,1354,2,False,False,The only problem is that Jews were not destroyed by themselves or any one else .
30771611_2,572847,1354,2,True,False,"Like the parasites they are they simply moved to a new host , to continue their destruction of Western White civilization and culture"
30776608_1,578251,1354,0,False,False,The USA also had them during ww2 .
30776608_2,578251,1354,0,False,False,"Japanese American Internment ( U.S. Govt Propaganda ) - YouTube Japanese American internment - Wikipedia , the free encyclopedia The Japanese-American Internment in America 1942 ."
30776608_3,578251,1354,0,False,False,- YouTube
30785981_1,573598,1362,0,False,False,And this same teacher will call the Germans evil because they taught their school children the same thing about the jews .
30787666_1,572314,1346,0,False,False,"There was an article in Sunday 's New York Post , about some Jew Fag that was stalking a famous fag `` Anderson Cooper '' ."
30787666_2,572314,1346,0,,False,The Jew Fag professes to be a White Nationalist .
30787666_3,572314,1346,0,,False,So laughable .....
30793081_1,577029,1347,0,False,False,Whats your point ?
30793081_2,577029,1347,0,False,False,That 's what I intended .
30793081_3,577029,1347,0,False,False,I said drugs mess up babies that grow up and ruin society for everyone else .
30793081_4,577029,1347,0,False,False,There is no further analysis required .
30799657_1,577442,1362,0,False,False,Can anyone give me some links or a loan company they went through for student loans ?
30799657_2,577442,1362,0,False,False,I have tried more than 10 and none of them are accepting loans .
30799657_3,577442,1362,0,False,False,I can not get a stafford loan because of the stupid school i go to refuses to do student loans so they turned me down .
30799657_4,577442,1362,0,False,False,What other choices do i have ?
30799657_5,577442,1362,0,False,False,I need the money .
31022481_1,572389,1346,0,False,False,a jew i know tried to get me arrested and set up numerous people i know despite him being a drug dealer himself
31138044_1,604639,1345,0,False,True,I would personally like to welcome all my White Brethren who want to join the fight in Texas !!!
31138044_2,604639,1345,0,False,False,Y' all git your happy ass down here !!!
31234755_1,572144,1346,0,False,True,That is right he is an anti-white bigot who wants to live around no blacks but wants to force other people to live around blacks .
31322437_1,630338,1346,0,False,False,"War on Iran in February ( 1 ) ( 1/21/2012 ) In last December I learned that my brother and sisters would have a trip to India and Dubai between Feb. 2 to Feb 15 , 2012 ."
31322437_2,630338,1346,0,False,False,"Since my relatives used to be arranged for a trip when the Feds has a new plan , that means there will be a new framed case in February and it always comes with big events as distraction - false flag terror attack , war , natural disaster or all of them ."
31322437_3,630338,1346,0,False,False,A news proved my allegation .
31322437_4,630338,1346,4,False,False,It will be Iran war this time .
31324620_1,572266,1346,0,False,False,"Iran to patrol US East Coast & mdash ; RT This report goes back to September , the 28th , last year ."
31324620_2,572266,1346,0,False,False,I have not head much more about it since .
31449061_1,572067,1346,1,True,True,Marxist Subversion happened .
31449061_2,572067,1346,1,False,False,Non Whites happened .
31449061_3,572067,1346,1,False,False,The electric Jew and Sports happened to appease the masses of White people .
31449061_4,572067,1346,1,False,False,"As long as we have sports and television , most White people do not care ."
31501488_1,573490,1345,0,False,False,The solution is simple .
31501488_2,573490,1345,3,True,True,Break them up .
31501488_3,573490,1345,0,True,True,I saw a white and a black couple the other day and nearly went ballistic and got enraged .
31501876_1,602894,1346,0,False,False,There's enough oil for a few hundred more years actually .
31501876_2,602894,1346,0,False,False,They 're just making it really expensive on purpose and making a panic .
31595701_1,598732,1363,0,False,False,"Annihilate, you have been told that you are only welcome to post in general rants for time being ."
31595701_2,598732,1363,0,False,False,Please keep that in mind .
31602174_1,624438,1363,0,False,False,"Hey, I 've heard of alot of those groups , cept the Hammerskins ."
31602174_2,624438,1363,0,False,False,I looked them up on the internet and could onyl find Hatewatch and anti sites .
31602174_3,624438,1363,0,False,False,Who are they ?
31624019_1,599546,1363,0,False,True,I put that they were good for White youth .
31624019_2,599546,1363,3,False,False,"It teaches them direction in life , and it is a plus for Christian youth as it intermixes race and religion ."
31624019_3,599546,1363,3,False,False,"I heard that it 's youth corps. is really amazing , and they are one of the few large groups that accept younger people ."
31624019_4,599546,1363,3,False,False,"Regards , Kyle"
31670514_1,589737,1363,0,False,False,"Every word , the truth ."
31670514_2,589737,1363,0,False,False,"You got good friends kid and let me tell ya , good friends are hard to come by ."
31673739_1,575645,1345,0,False,False,"Response from a UCLA blowhard ... Oh shut the hell up you bumbling , incompetent hack ."
31673739_2,575645,1345,2,False,False,You fools could n't keep out a dangerous mental case from the Third World .
31673739_3,575645,1345,2,True,True,All you liberals care about is `` Diversity . ''
31673739_4,575645,1345,2,True,True,That 's your real religion and you worship that false god above everything else every day .
31673739_5,575645,1345,16,True,True,This girl was almost made another human sacrifice to your false god .
31673739_6,575645,1345,16,False,False,The whole administration of UCLA should be prosecuted as accomplices to every crime committed by quota students and unqualified foreign students whom they wrongly let in .
31688849_1,599146,1363,0,False,False,my fag jew teacher told my pricipal that i have white power markings on my binder and backpack i was suspended for 1 week !
31695269_1,744926,1363,0,False,False,I plan on putting out a lot of flyers for black history month .. anyone know of any anti black history month flyers ?
31709840_1,608629,1363,1,True,True,"Or try yelling * * * * the nigs ya 'll get suspended , jumped and hopefully some new wn friends or ya 'll die trying. lol Rohawa its a battle cry ."
31711178_1,746033,1363,0,False,False,My beautiful blonde hair blue eyed niece Annabella just turned 2 yesterday and it 's my duty to educate and teach her white values and her heritage because she is the future of our white race and will someday bring some beautiful white children of her own into this wolrd .
31711178_2,746033,1363,0,False,False,Let our race continue on .
31711193_1,593146,1363,0,False,False,"Enjoy having multiculturalism shoved down your throat , fighting for Israel and having a black or Asian as your new best friend ."
31713869_1,580585,1363,0,False,False,"Hey you youngsters , check out the web site dedicated to Skinhead rock and roll ."
31713869_2,580585,1363,0,False,False,Go check out my band in the review section of this oh so bad ass website .
31713869_3,580585,1363,0,False,True,"Check out the RebelSong downloads , you can hear the newest up and coming White power bands , CradleSong and Patriots Call ."
31713869_4,580585,1363,0,False,False,Here is the Link http://www.geocities.com/switchblade...ftheblood.html
31728633_1,599308,1363,0,False,False,Angry Aryans is probably my fav band .
31728633_2,599308,1363,0,False,False,All there music good .
31728633_3,599308,1363,0,False,False,Check them out .
31728633_4,599308,1363,0,False,False,Blue eyed Devils are really good as well .
31728633_5,599308,1363,0,False,False,88 - Jim
31735172_1,577415,1363,0,False,False,My God .
31735172_2,577415,1363,0,False,True,I would have jumped at the chance to get a gun for my birthday .
31735172_3,577415,1363,0,False,False,Take a good thing when you see it .
31741994_1,599498,1363,0,False,False,I only wore it once to school and they told me either never wear again or be expeled I chose to never * ahem * show them again .
31746122_1,611782,1363,0,False,False,"Exactly man , that is so right ."
31746122_2,611782,1363,0,False,False,"But be careful what you say , some * * * * * * or anti-White supremacism person might say `` Ca n't we get over our petty differences like skin color or culture and get along . ''"
31746122_3,611782,1363,0,False,True,"I am not critisizing , you are right , we should all just grow up ."
31748602_1,573679,1363,0,False,False,I must say this is creepy !
31748602_2,573679,1363,0,False,False,See if anyone you know that knows that you are on Stormfront has your phone number .
31753079_1,586755,1363,0,False,True,It always cracked me up to see middle-aged `` Skinheads '' hobbling around with their pantlegs rolled up and suspenders hanging down .
31753079_2,586755,1363,0,False,False,It always screamed to me `` Grow up ! ''
31755322_1,573945,1363,1,False,False,"Its a shame really , but watch out for those people because one day they 'll turn round and tell their gun carrying black friends that you hate them because they 'll black ."
31757302_1,593191,1363,0,False,True,throw me a message as well folks .
31757302_2,593191,1363,0,False,False,"Hell , ill even give out my pic on aim = P Ladieees ; P AIM : Trilidon"
31759463_1,585713,1363,0,False,False,Been A week since I put any poison in my body and I feel gread ( better every day ) dont have any craving anymore Now I realize how stupid it was to start in the first place PS : Thanks for the suport
31761686_1,599245,1363,0,False,False,HI im looken to recrute and i dont know anything bout how to so I was wondering if anyboby can help me out .
31764328_1,573756,1363,0,False,False,"Try looking at Christian colleges , I went to one , these tend to have few if any asians ."
31764328_2,573756,1363,0,False,False,Also my college did not allow jews or homosexuals .
31764382_1,750200,1363,1,True,True,"ya they are lazy drug-attics ... and they cant get a real job , all they do is deal drugs or they jump job to job to job ..."
31766408_1,592068,1363,0,False,False,"Actually, I saw nicest thing the other day ..."
31766408_2,592068,1363,0,,False,Two black fag 's holding hands .
31766408_3,592068,1363,0,,False,That 's Great !
31766408_4,592068,1363,0,,False,That 's 2 blacks who wont be having kids
31766425_1,617420,1363,0,False,False,Any WN in the the Lancaster-Leominster-Clinton-Worcester-Bolton ( my town ) area ? in the 13-15 year age group ?
31766425_2,617420,1363,0,False,False,I 'm im 8th grade and im 14 .
31771330_1,599957,1363,0,False,False,I've told my friends and all of them agree with me ( some only partially ) .
31771330_2,599957,1363,0,False,False,I guess I was lucky because all my friends were white and see the same problems I do .
31772151_1,626678,1363,0,False,False,"Normal hair is no fun Braveheart .... Nature intended us to be white , having normal color hair was just an eXtra ."
31772151_2,626678,1363,0,False,False,Dyeing your hair is the right thing to do. : attack GO AND RUN ME OVER A * * * * * *
31773861_1,598732,1363,0,False,False,The next time you post something this long please quote a little bit and then leave the link for whoever wants to read the whole thing .
31773861_2,598732,1363,0,False,False,Thank you
31776644_1,573589,1363,0,False,False,i had a pair of levi 's that i wore whenever i did messy work .. they were my ' junk ' jeans. i usually wear anything that fits me. as for Docs i rarely wear them anymore. i wear sneakers now .
31777581_1,573727,1363,0,False,False,"I hate to be the grammar teacher , but you need to use paragraph and line breaks in the future for something like this ."
31777581_2,573727,1363,0,False,False,"And , I went to an inner-city high school --- I feel your pain ."
31779608_1,599912,1363,0,False,False,Yeah I watch the History Channel all the time and I am in all the Honor classes I just wanted to do something and yes I do have the muscle to back it up .
31783500_1,599830,1363,0,False,False,I think it 's best if white men looked after white women in our schools .
31783500_2,599830,1363,0,True,False,It makes my flesh crawl when I see white girls having to be felt up as they walk down the hallways by big lipped spear chuckers. : attack
31783508_1,574081,1363,0,False,False,"If you have not already done so , check out the Stormfront South Africa section , in the International Forums ."
31783508_2,574081,1363,0,False,False,You will find several compatriots there .
31785659_1,613171,1363,0,True,True,"its simple , your white. your genetic code doesnt include a racial commitment to crime. be glad and for for those reasons. this is what society has turned into. take a stand and defend your race. we must secure the existence of our people and a future for white children.-david lane white racial loyalty starts here keep it white"
31786685_1,592610,1363,0,False,False,AIM: hayden1488 ICQ : 156598438 MSN : hayden _ 1488 Yahoo : hayden _ 1488 Note you can also find out peoples logins for instant messager programs on our Stormfront profiles .
31786685_2,592610,1363,0,False,False,And those of you who havent put your logins on there you should .
31787530_1,575848,1363,1,True,True,Don't wander around Kingston at night or you may end up tied to a tree with your genitals in a bowl nearby being pounded into mush for voo-doo spells .
31899914_1,579408,1347,0,False,False,"Celts are tall or short blond , brunette , black headed or red headed light , medium color or suntanned light or dark colored eyes. freckled or non-freckled ."
31899914_2,579408,1347,0,False,False,A very diverse bunch
33019527_1,577199,1345,0,False,False,Great.
33019527_2,577199,1345,1,False,False,"Now they 'll start searching people before they can board a bus , or they 'll be installing metal detectors at the bus terminals ."
33045544_1,573473,1347,0,True,True,"Jews are not only insane , they are of literal demonic DNA ."
33045544_2,573473,1347,0,True,True,The link in my sig lne `` Christian Identity and Identifying the jew '' explains this
33456892_1,572427,1347,0,False,False,Exactly.
33456892_2,572427,1347,2,False,False,The money grubbers with their own entitlement mentality have their money as their tool and the the working class have government or guns .
33634588_1,734570,1396,0,False,False,"Conservative whites really are no better than liberal whites when it comes to race , that 's why things have gotten so bad in the western world ."
33645583_1,734635,1388,1,False,False,"I did both , but i keep watching us go extinct ."
33645583_2,734635,1388,1,False,False,I dont even have any mood of going anywhere else than the stadium for some excersize and then back home .
33645583_3,734635,1388,1,False,False,I feel its over .....
12842423_1,572506,1397,0,True,True,Does it surprise you that jews promote faggotry ?
12842423_2,572506,1397,0,True,True,"It 's another way to destroy Hungarians on top of promoting * * * * * * music , race mixing and pornography ."
12843037_1,574957,1396,0,True,True,i have been talking about it for years. the filthy muslims putting their sight on africa. in some ways they are worst then blacks .
12845096_1,572413,1397,0,False,False,I guess it 's time for a new update !
12845096_2,572413,1397,0,False,False,Adrien Holboth Julia Kovacs Anita Salata Dora Barkaszi Zsofia Buki Beata Frank Eszter Gulyas Eniko Halasz Ramona Kiss Marta Knoll Szandra Proksa
12846972_1,572185,1397,1,False,False,HUNGARY IN WW2 : FOR THE JUSTICE !!!
12846972_2,572185,1397,1,False,False,"- YouTube Magyar Királyi Honvédség - Holding Out For A Hero / Egy h Wehrmacht , SS and Hungarian Troops - 1944 , Carpathian Front ( HQ ) , 2.1 ."
12846972_3,572185,1397,1,False,False,- YouTube Magyar hadsereg bevonulása erdélybe Kolozsvári dísszemle 1940 Hungarian amry in Transylvania - YouTube 1941 Hungarian troops enter the Ukraine - YouTube My Great Grandfather fought in the Hungarian Army during WW2 .
12846972_4,572185,1397,1,False,False,"He survived it , only to watch his country once again get torn into bits , and fall under communism which he fought against ."
12846972_5,572185,1397,1,False,False,We will never understand the pain they must have felt .
12847908_1,575433,1346,2,False,False,I think the most sickening part of this mess is that there will be no closure but instead a dead dog being dragged around infecting people .
12848215_1,575695,1346,0,False,False,178 black teachers in Apelanta conspired and changed black student 's test answers to help them pass state exams .
12848215_2,575695,1346,0,False,False,https : //www.stormfront.org/forum/t814765/
12848217_1,575810,1346,0,False,False,I was a substitute teacher for the Jackson Mississippi Public School System in the late 1990 's .
12848217_2,575810,1346,0,False,False,One school that stood out was an elementary schoolI was sent to that was 100 % black .
12848217_3,575810,1346,0,True,True,"I was basically a babysitter , and the apes went nuts , and frankly , I could not control them and had to press the panic button twice to get someone to help me ."
12848217_4,575810,1346,0,False,False,Lunch was surreal .
12848217_5,575810,1346,0,False,False,The kids were not allowed to talk .
12848217_6,575810,1346,0,False,False,At all .
12848217_7,575810,1346,0,False,False,Silence .
12848217_8,575810,1346,0,False,False,This was enforced to control behavior .
12848217_9,575810,1346,0,True,True,"Went outside for recess , and noticed two niglet boys being hostile and ready to rumble , and I figured right that they jumped on each other after returning to class , grabbing Niglet Number One , hauling him outside and pressed that panic button again ."
12848217_10,575810,1346,0,False,False,"At 2 : 30 , I was ready TO GO !"
12848217_11,575810,1346,0,False,False,Backed my car up and felt a thump .
12848217_12,575810,1346,0,False,False,"`` Oh s * * t , '' without looking , `` I hit one of their cars and now I am going to die ! '' , but to my relief , it was merely a light pole ."
12848217_13,575810,1346,0,False,False,I met and saw a lot of these teachers who worked in these all black schools and some of their horror stories .
12848217_14,575810,1346,0,True,True,"I also , unfortuantely , spent 7-8th grade in a 95 % monkey house ."
12848217_15,575810,1346,0,False,False,Not fun .
12848217_16,575810,1346,0,True,True,"It wasnt really that dangerous perse , just stinky , and dumb , with the poor 5 % white kids the outcasts , which made some of them hooligans and crazy ."
12848217_17,575810,1346,0,False,False,I did feel for the white teachers and especially the white kids who went to the schools .
12850089_1,576026,1346,0,False,False,"Those pictures hit home for me , and some of those comments on that page are overwhelmingly ignorant ."
12850089_2,576026,1346,0,True,True,I could n't imagine living in those conditions with drugs and filthy negros everywhere .
12850415_1,576081,1346,0,False,True,Here is the guy 's blog from the radio station he works at .
12850415_2,576081,1346,0,False,False,I left a comment under his reply to the Tea Party video but I have to highlight it to be able to read it .
12850415_3,576081,1346,0,False,False,93.5 THE BEACH - THE ROCK STATION
12851130_1,576158,1346,1,False,False,Deliberately trying to eliminate an identifiable group is an attempt to commit geNOcide under the Law of Common Sense .
12851130_2,576158,1346,1,False,False,I expect nobody disagrees ?
12856199_1,575935,1346,0,False,False,A Storm is Brewing on the Horizon -- Will Obama Declare Martial Law Before 2016 ?
12856199_2,575935,1346,0,False,True,"Richard Anthony March 2 , 2014 A Storm is Brewing on the Horizon ?"
12856199_3,575935,1346,0,False,False,Will Obama Declare Martial Law Before 2016 ? : Freedom Outpost
12858628_1,575569,1346,0,True,True,South Africa has returned to the Stone Age in 20 years .
12858628_2,575569,1346,0,False,True,State Sanctioned racist murder of white farmers in South Africa FULL SCREEN BEST www.youtube.com/watch ? v = SKG72AviEFw
12859000_1,575432,1346,0,True,True,I live in a large American city and it has gotten so bad that it is to the point where we are not just a minority .
12859000_2,575432,1346,0,False,True,We are badly outnumbered .
12876124_1,572414,1397,0,False,False,"I found this thread loaded with good clips , here is a few of them ."
12876124_2,572414,1397,0,False,False,"https : //www.stormfront.org/forum/show ... 395023 & page = 84 It is obvious that these people are having fun here , it is just too bad that they were interrupted in the process YouTube - Rare moments of the third reich Something seems to be funny YouTube - Maxi Biewers Lachkrampf [ YOUTUBE ] 5Syk36RbpHM [ /YOUTUBE ] Oooops YouTube - DEA Agent Shoots Himself YouTube - Nigga Moment [ youtube ] sH2DNWk6u1A [ /youtube ] I apologize to all Stormfront members from Russia for this one ."
12876124_3,572414,1397,0,False,False,"However , it is an outstanding item , based on the rhythm of the commie Soviet hymn that I was forced to listen to as a child often , a dreadful experience ."
12876124_4,572414,1397,0,False,False,[ youtube ] l46t _ nrySg4 [ /youtube ] [ youtube ] ky-zdHMNFNM [ /youtube ]
12901481_1,577926,1345,2,False,False,I think they are going to have to do a better job of trying to show where the ' bias ' is in these SAT 's .
13063524_1,578171,1345,0,False,False,This is Hate !!
13063524_2,578171,1345,0,True,False,Blacks hate whites .
13063524_3,578171,1345,0,False,False,God rest this man 's soul .
13063524_4,578171,1345,0,True,True,I hope that black creep does not get off easy .
13120786_1,575137,1345,0,False,False,The BNP gained three times the votes it had in last election .
13120786_2,575137,1345,0,False,False,Perhaps get out and put up some BNP stickers .
13125529_1,577495,1345,0,False,True,Teacher caught selling drugs at school .
13125529_2,577495,1345,0,False,False,A Memphis City Schools teacher will remain in federal custody for at least a few more days while her attorney tries to find a secure drug-treatment facility for her before addressing criminal drug charges .
13125529_3,577495,1345,0,False,False,"Emily Tubb , 33 , of Southaven , who is in the English department at East High School , was indicted last week for alleged possession with intent to distribute Adderall , alprazolam and heroin ."
13125529_4,577495,1345,0,,False,"http://www.commercialappeal.com/news ... emain-custody / Now , a little about the school where she `` teaches '' ."
13125529_5,577495,1345,0,,False,http://www.greatschools.org/cgi-bin/ ... r/855#students 99 % negro .
13125624_1,577311,1345,0,True,True,"See, South Africa is just a glimpe into OUR future , as the beasts of Memphis run it directly into the ground ."
13163736_1,580130,1345,0,False,True,The Chinese have really built their country in the past few decades and that included lots of high speed rail .
13163736_2,580130,1345,0,True,True,We spent our time trying to get our Negroes to learn how to read .
13163736_3,580130,1345,0,False,False,Nearly everyone has better high speed rail that we do .
13163736_4,580130,1345,0,False,False,We barely have rail .
13209450_1,575133,1345,0,False,False,"I'm curious too but what happened is still wrong in so many ways , no matter the race of the victim ."
13209450_2,575133,1345,0,False,False,Hoping she recovers and has learned an important lesson .
13220975_1,573125,1345,0,True,True,"Shows what sub human group these negroid belong , the poor horse got an infection from the dirty pervert ."
13220975_2,573125,1345,0,False,False,Every day its a little more in the garbage
13250505_1,575766,1345,0,True,True,"As I commented a few days ago on this thread , massive race ( or ethnic ) mixing tends to preceed massive race ( or ethnic ) war ."
13250505_2,575766,1345,0,False,False,Better head down to the tubes .
13291528_1,573347,1345,0,False,False,"Just got the Gmail account , having trouble getting good results on Google news , where else can I look ?"
13291528_2,573347,1345,1,True,True,I have to help I WILL NOT see these animals go free !!
13291528_3,573347,1345,1,False,False,What else can I do ?
13339585_1,572266,1345,1,False,False,Sometimes we just have to feel sorry for the wrongs of our ancestors or else we continue to mess up like they did .
13379594_1,574041,1345,1,True,True,Powerful video that shows how primitive these beasts are .
13379594_2,574041,1345,1,True,True,Sub 70 I.Q. I would say for sure .
13379594_3,574041,1345,1,True,True,Why should we try to civilize that which cannot be domesticated or civil ?
13421407_1,572073,1347,0,False,True,It is always about divide and conquer.If you look at the Golden Dawn pictures they usually have women around there.Unity among Whites is a must between the sexes .
13424606_1,581367,1347,0,False,False,"Well, Georgians are maybe 80 % of their country , with two biggest minorities being Azeris and Armenians , so indeed very easy that Caucasus baboon types from Georgia are not Georgians ."
13424606_2,581367,1347,0,False,False,"On other hand , Armenians is nearly 98 % Armenian , so if indeed all of non-white ones are assimilated gypsies , kurds , Assyrians etc. well then Armenians cannot be called white nation then , can they ?"
13424606_3,581367,1347,0,False,False,"Thorongil You get one twin , I get other ."
13434591_1,581572,1347,0,False,False,Here is another view of this very thing : Song of Albion There are some really good words of advice for White Nationalists in the last chapter ... should get some people talking .
13435014_1,576823,1347,0,False,True,"I went to Oklahoma for thanksgiving and spent over a $ 100.00 on their ( Amish ) pies , turkey and other food ."
13435014_2,576823,1347,0,False,False,And Oh My God .
13435014_3,576823,1347,0,False,False,It was so good !
13435014_4,576823,1347,0,False,False,The best darned pecan pie I have ever had !
13438090_1,572539,1347,0,False,False,INTJ Introvert ( 89 % ) iNtuitive ( 25 % ) iNtuitive Thinking ( 50 % ) Judging ( 67 % ) You have strong preference of Introversion over Extraversion ( 89 % ) You have moderate preference of Intuition over Sensing ( 25 % ) You have moderate preference of Thinking over Feeling ( 50 % ) You have distinctive preference of Judging over Perceiving ( 67 % )
13439830_1,572496,1347,5,False,False,"``Weall bleed red '' As do dogs , apes , snakes and rats red blood means nothing but lets compare brain size and accomplishments by race ."
13443966_1,578935,1347,0,True,True,It's going to take everyone working together to beat the New World Order .
13443966_2,578935,1347,0,True,True,"And it ai n't your daddy 's New World Order either , more like a Jew World Order ."
13447637_1,575787,1347,0,False,False,The rich who talk of class warfare are the very ones who engineer it and try and convince the poor to attack the middle working class .
13454696_1,572084,1396,0,True,False,I think it is a bit late to think to look after the safety and the future of white people in South africa .
13456016_1,572158,1347,0,False,True,Sexual assault suspect caught on cellphone video - YouTube Rape Suspect Caught On Cellphone Video Arrested - News Story - KTVU San Francisco Dion McDaniel 's mugshot
13456064_1,574116,1347,0,False,False,Now there is 30 seconds I will never get back .
13456064_2,574116,1347,0,True,True,I just cant stand to listen to negros sing and 30 sec. is all I could handle .
13456335_1,575451,1347,0,False,False,"Start at 21 : 30 Hulu - Celebrity Close Calls : Ice-T , Cheryl Tiegs , Ed Begley Jr. & Yancy Butler - Watch the full episode now ."
13456335_2,575451,1347,0,True,True,"It 's amazing how stupid liberals are , even after being nearly murdered for being white Mr. Begley is still a ridiculous * * * * * * -loving fool ."
13456335_3,575451,1347,0,False,False,My favorite part : And still he ca n't see the truth right in front of his face .
13457086_1,572337,1396,1,False,False,MY father is American but I would never think of going to live in the lair of Satan !
13457086_2,572337,1396,1,False,False,I 'll go eat hagis and sip whiskey with the Scots thank you !
13457515_1,572041,1347,0,False,False,And it works in our favor the other way too - pushing White people too far so as to cause them to rebel .
13457765_1,577846,1347,1,False,False,This is the latest anti-white attack by a ' groid .
13457765_2,577846,1347,1,True,False,It 's going viral on Youtube - warning the lesbian ' groid gets aggressive on the whites for whatever reason : YouTube - Video Caught On Tape Lesbian Or Young Man Going Wild On BART Train In Oakland !
13457765_3,577846,1347,1,False,False,Swinging On Both Females Guys Nobody Tries To Stop It
13458183_1,582330,1347,1,True,False,More impulsive Negro stripping ...
13458183_2,582330,1347,1,False,False,YouTube - Cops taser a violent drunk 12 year old Negro robbery and assault : YouTube - This kid 12 year old KO ' ing a cop with his bare hands and outrunning K-9 s for several blocks
13459957_1,582571,1346,2,False,False,How about this one -- the commercials for the home burglary alarm they keep running on television---the criminals breaking in are --- surprise--always white .
13461050_1,582330,1347,0,True,True,"More black-on-white savagery : YouTube - Racist Black gangs are targeting White men for hate crimes in Baltimore YouTube - White Boy Beat Up Because of Slavery YouTube - 32 gangbangers arrested in hate crime roundup for targeting Whites and Latinos YouTube - Violent , racist African immigrants"
13461331_1,575828,1346,0,False,False,Thanks for posting .
13461331_2,575828,1346,0,True,True,"I 'm moving to a bigger house pretty soon , and that map is perfect for doing a groidal analysis ."
13461635_1,575534,1346,0,False,False,Children of 8 are ' racist ' if they miss Islam trip : School 's threatening letter to parents is met with outrage | Mail Online
13462419_1,575432,1346,0,,False,I just made a visit to L.A. I have no words to describe the racial situation in this city .
13462419_2,575432,1346,0,,False,I was driving near USC and It was ALL darkies .
13463245_1,582821,1347,0,False,False,Help me send a message to Obama : https : //petitions.whitehouse.gov/pet ... istan/SZP82fbc https : //petitions.whitehouse.gov/pet ... ation/PLzLzpnc https : //petitions.whitehouse.gov/pet ... -iran/Gs7L50Kv https : //petitions.whitehouse.gov/pet ... h-irs/s8XQx9Hs https : //petitions.whitehouse.gov/pet ... tates/nzjYDlGM
13463334_1,582831,1347,0,False,False,You my brother are a great nationalist ; and I can only hope that your truths find their way into the hearts of our nation .
13465908_1,572896,1346,0,True,True,"France has been gone for a long time , we will have to retake it later because there will be no French people in not too long ."
13466962_1,573188,1346,0,False,False,"Yeah, I saw that ad on TV with the Asian guy and the white girl and it bothered me ."
13466962_2,573188,1346,0,True,False,There are so many race mixing ads on TV that it gets overwhelming .
